LR_01a8723d-89a1953a,1.0,0.0,0.0,0.0,1.8329968452453613
Object-CF-CNN3D_02864c06-90dae1dd,1.0,0.0,1.0,0.0,1.9225218296051025
Object-CF-CNN3D-LSTM_0035afff-3295dbd6,0.0,0.0,1.0,0.0,1.8725614547729492
Pixel-CF-CNN3D_0335a578-e01e5070,1.0,1.0,1.0,0.0,1.1222240924835205
Pixel-CF-CNN2D-LSTM_02864c06-90dae1dd,1.0,1.0,1.0,0.0,1.6548397541046143
Object-CF-CNN3D_027e72be-02d4782f,1.0,1.0,0.0,0.0,5.4492833614349365
Object-CF-CNN3D_0335a578-e01e5070,1.0,1.0,1.0,0.0,1.5157198905944824
MLP_03009421-80952641,1.0,1.0,0.0,0.0,1.8549439907073975
MLP_01ed3f01-33091fbe,1.0,1.0,1.0,0.0,5.164517879486084
Pixel-CF-CNN3D_02d5e1be-bd9bd999,1.0,1.0,1.0,0.0,1.7225377559661865
Pixel-CF-CNN3D_019cd27a-9ad90d04,1.0,1.0,1.0,0.0,2.355790853500366
Pixel-CF-CNN3D-LSTM_007da0eb-e1f588e8,1.0,0.0,1.0,0.0,1.650599479675293
Pixel-CF-CNN3D_01a4deab-b691805a,1.0,0.0,0.0,0.0,3.5394649505615234
MLP_02133057-fc70cc0e,1.0,1.0,1.0,0.0,3.6349329948425293
Object-CF-CNN3D_010fc651-19922861,0.0,1.0,1.0,0.0,7.397048234939575
Pixel-CF-CNN3D_015a7c97-9aa3e05d,1.0,1.0,1.0,0.0,1.6255645751953125
RF_00313a01-725ddf3a,1.0,1.0,1.0,0.0,2.481442451477051
Pixel-CF-CNN3D-LSTM_01c2e726-414a03ea,1.0,1.0,1.0,0.0,1.965430736541748
Object-CF-CNN3D-LSTM_03009421-80952641,1.0,1.0,0.0,0.0,3.4907166957855225
Pixel-CF-CNN2D-LSTM_007aeb45-96ce245e,1.0,1.0,0.0,0.0,6.577131986618042
MLP_034114c8-3b152a80,1.0,1.0,0.0,0.0,932.8286621570587
Object-CF-CNN3D_030c8a82-7161e818,1.0,1.0,1.0,0.0,2.5952069759368896
Object-CF-CNN2D-LSTM_02864c06-90dae1dd,1.0,0.0,1.0,0.0,3.390267848968506
MLP_01dad8ea-c6deb141,1.0,0.0,1.0,0.0,2.4910778999328613
LR_015a7c97-9aa3e05d,1.0,1.0,1.0,0.0,2.7942464351654053
Pixel-CF-CNN2D-LSTM_030c8a82-7161e818,0.0,1.0,1.0,0.0,12.614832162857056
Object-CF-CNN2D-LSTM_021df36f-9dc059b8,1.0,0.0,1.0,0.0,1.2747700214385986
LR_034114c8-3b152a80,1.0,1.0,0.0,0.0,1.7309257984161377
RF_03534ec1-78720606,1.0,0.0,1.0,0.0,2.7025973796844482
RF_01c2e726-414a03ea,1.0,1.0,1.0,0.0,1.3693006038665771
Object-CF-CNN3D_007da0eb-e1f588e8,1.0,0.0,1.0,0.0,1.7351195812225342
Pixel-CF-CNN2D-LSTM_005fd7be-d8e0dc65,1.0,1.0,1.0,0.0,1.3111567497253418
Object-CF-CNN3D_01317a31-6ea7d85d,0.0,1.0,1.0,0.0,6.725435018539429
Pixel-CF-CNN3D_0001542f-ec815219,1.0,1.0,1.0,0.0,2.081249475479126
Pixel-CF-CNN3D_039cb0e4-4dbb3be1,0.0,0.0,0.0,0.0,2.210367441177368
LR_02f98d04-38964dcb,1.0,1.0,1.0,0.0,4.255445241928101
Pixel-CF-CNN3D_007693e6-c2a8b9a7,0.0,0.0,0.0,0.0,3.076944351196289
RF_038c1daf-abd51f45,1.0,1.0,1.0,0.0,3.4807183742523193
MLP_01c2e726-414a03ea,1.0,1.0,1.0,0.0,3.2248382568359375
MLP_01f54fd9-6fd0dab3,1.0,1.0,0.0,0.0,581.1928462982178
Object-CF-CNN3D_02133057-fc70cc0e,1.0,1.0,1.0,0.0,1.6811985969543457
Pixel-CF-CNN3D-LSTM_026ebbcd-0c0ee998,0.0,1.0,1.0,0.0,5.258619070053101
Object-CF-CNN3D-LSTM_01ed3f01-33091fbe,1.0,1.0,1.0,0.0,3.8187646865844727
Object-CF-CNN2D-LSTM_007693e6-c2a8b9a7,0.0,0.0,0.0,0.0,8.166006326675415
Object-CF-CNN2D-LSTM_02ac8427-bd3b76a5,0.0,0.0,0.0,0.0,3.320995330810547
Pixel-CF-CNN3D_02c26e9d-959a8a8d,0.0,1.0,1.0,0.0,20.41423749923706
Object-CF-CNN2D-LSTM_03112119-f1d28776,0.0,0.0,0.0,0.0,3.8232877254486084
LR_01d87368-a0c0bc84,1.0,1.0,1.0,0.0,2.1699788570404053
Pixel-CF-CNN3D-LSTM_005fd7be-d8e0dc65,1.0,1.0,1.0,0.0,1.5252690315246582
Object-CF-CNN2D-LSTM_03af7994-899a5283,1.0,1.0,0.0,0.0,2.654376268386841
Pixel-CF-CNN3D-LSTM_0292ca07-bac7cf32,1.0,0.0,1.0,0.0,1.6703829765319824
Pixel-CF-CNN3D_007da0eb-e1f588e8,1.0,0.0,1.0,0.0,4.366342544555664
LR_02e9a153-1d9cde62,1.0,0.0,1.0,0.0,1.266456127166748
Pixel-CF-CNN3D-LSTM_03112119-f1d28776,0.0,0.0,0.0,0.0,3.0829412937164307
RF_030c8a82-7161e818,0.0,1.0,1.0,0.0,7.557014226913452
Pixel-CF-CNN3D-LSTM_03b17058-36fda951,1.0,0.0,1.0,0.0,1.774259328842163
RF_02ac8427-bd3b76a5,1.0,1.0,0.0,0.0,5.76860785484314
LR_02f94134-4bd5b308,1.0,0.0,1.0,0.0,3.2476236820220947
Pixel-CF-CNN3D_02344f0c-d5d916ff,1.0,1.0,1.0,0.0,1.7618176937103271
Pixel-CF-CNN3D-LSTM_0001542f-ec815219,1.0,1.0,0.0,0.0,4.70772123336792
Object-CF-CNN3D-LSTM_02864c06-90dae1dd,1.0,0.0,1.0,0.0,1.8784701824188232
Object-CF-CNN3D_01ed3f01-33091fbe,1.0,1.0,0.0,0.0,11.999009609222412
MLP_039cb0e4-4dbb3be1,0.0,1.0,0.0,0.0,12.668497085571289
Object-CF-CNN2D-LSTM_039cb0e4-4dbb3be1,1.0,0.0,1.0,0.0,2.592316150665283
RF_015f02db-2f4f2353,1.0,0.0,1.0,0.0,7.599924564361572
LR_027e72be-8b4f222c,0.0,0.0,0.0,0.0,1.8940527439117432
Pixel-CF-CNN2D-LSTM_03112119-f1d28776,1.0,0.0,0.0,0.0,2.8452086448669434
RF_027e72be-02d4782f,1.0,1.0,0.0,0.0,2.004816770553589
Pixel-CF-CNN3D_015f02db-2f4f2353,1.0,1.0,1.0,0.0,3.171823024749756
LR_007693e6-c2a8b9a7,0.0,0.0,0.0,0.0,27.4617977142334
LR_030c8a82-7161e818,0.0,1.0,1.0,0.0,11.905059814453125
MLP_02f94134-4bd5b308,1.0,0.0,1.0,0.0,4.123260259628296
Pixel-CF-CNN3D-LSTM_034114c8-3b152a80,1.0,1.0,0.0,0.0,2.8536791801452637
RF_02344f0c-d5d916ff,1.0,1.0,1.0,0.0,1.0539169311523438
Pixel-CF-CNN3D_02133057-fc70cc0e,1.0,0.0,0.0,0.0,1.950631856918335
Object-CF-CNN3D_039cb0e4-4dbb3be1,1.0,0.0,1.0,0.0,3.1279780864715576
Object-CF-CNN3D-LSTM_019cd27a-9ad90d04,1.0,0.0,1.0,0.0,1.6689989566802979
MLP_02864c06-90dae1dd,1.0,0.0,1.0,0.0,14.554470777511597
Object-CF-CNN2D-LSTM_01a4deab-b691805a,0.0,0.0,1.0,0.0,1.548581838607788
LR_02d5e1be-bd9bd999,1.0,1.0,1.0,0.0,4.030801773071289
LR_019cd27a-9ad90d04,1.0,0.0,1.0,0.0,7.645678758621216
Object-CF-CNN2D-LSTM_02133057-fc70cc0e,1.0,1.0,1.0,0.0,6.781264305114746
Pixel-CF-CNN3D_02bd959c-f20a2437,1.0,1.0,1.0,0.0,3.7564942836761475
Pixel-CF-CNN3D-LSTM_01a8723d-89a1953a,1.0,0.0,0.0,0.0,7.747002601623535
RF_005fd7be-d8e0dc65,1.0,1.0,1.0,0.0,1.9999005794525146
LR_0335a578-e01e5070,0.0,1.0,1.0,0.0,2.6290030479431152
Pixel-CF-CNN2D-LSTM_039cb0e4-4dbb3be1,1.0,0.0,0.0,0.0,3.5902302265167236
Object-CF-CNN3D_00313a01-725ddf3a,1.0,1.0,1.0,0.0,2.6740922927856445
Pixel-CF-CNN3D_0292ca07-bac7cf32,1.0,0.0,1.0,0.0,3.8228278160095215
LR_010a3063-55852e55,1.0,1.0,1.0,0.0,1.973987340927124
Pixel-CF-CNN2D-LSTM_010fc651-19922861,0.0,0.0,0.0,0.0,2.0006351470947266
Pixel-CF-CNN3D-LSTM_02bd959c-f20a2437,1.0,0.0,0.0,0.0,1.8813540935516357
Pixel-CF-CNN3D_030c8a82-7161e818,0.0,1.0,1.0,0.0,1.8261308670043945
MLP_026ebbcd-0c0ee998,1.0,1.0,1.0,0.0,5.910335540771484
Pixel-CF-CNN2D-LSTM_027e72be-02d4782f,1.0,0.0,0.0,0.0,1.4394164085388184
