MLP_019d2681-83c5bf22,1,12.221081018447876
LR_019cd27a-9ad90d04,3,4.233990430831909
DP-Object-CNN3D_0001542f-ec815219,2,3.49100923538208
DP-Pixel-CNN2D-LSTM_03009421-80952641,2,2.9950053691864014
LR_02b0443e-25d7d385,2,5.272716045379639
DP-Pixel-CNN3D-LSTM_007693e6-c2a8b9a7,3,4.872034311294556
DP-Object-CNN3D_027e72be-02d4782f,2,2.5292422771453857
DP-Object-CNN3D_02bd959c-f20a2437,2,2.4899773597717285
DP-Pixel-CNN2D-LSTM_021df36f-9dc059b8,2,3.7489333152770996
DP-Pixel-CNN2D-LSTM_01f54fd9-6fd0dab3,2,4.0051538944244385
LR_03af7994-899a5283,2,1.629347324371338
DP-Object-CNN3D_010fc651-19922861,1,3.1955385208129883
DP-Pixel-CNN3D-LSTM_01f54fd9-6fd0dab3,3,3.902933120727539
DP-Pixel-CNN3D-LSTM_02133057-fc70cc0e,4,5.136143207550049
MLP_01a8723d-89a1953a,2,2.5590147972106934
RF_02d5e1be-bd9bd999,2,2.051064968109131
MLP_039cb0e4-4dbb3be1,3,4.347945928573608
DP-Object-CNN3D_02d5e1be-bd9bd999,2,2.6969926357269287
LR_0335a578-e01e5070,2,3.610248327255249
LR_007aeb45-9330e852,1,6.458420991897583
DP-Pixel-CNN3D_019d2681-83c5bf22,2,4.465803623199463
DP-Object-CNN2D-LSTM_03112119-f1d28776,2,1.4115269184112549
DP-Object-CNN3D-LSTM_02d5e1be-bd9bd999,2,2.075000047683716
DP-Object-CNN3D_039cb0e4-4dbb3be1,2,5.288006544113159
LR_030c8a82-7161e818,2,2.148254156112671
DP-Pixel-CNN2D-LSTM_01dad8ea-c6deb141,3,4.796814203262329
DP-Object-CNN3D-LSTM_02864c06-90dae1dd,2,2.4399352073669434
DP-Pixel-CNN3D_021df36f-9dc059b8,4,2.5792675018310547
DP-Pixel-CNN3D-LSTM_010fc651-19922861,3,3.4557371139526367
MLP_02bd959c-f20a2437,2,2.7760584354400635
DP-Pixel-CNN3D-LSTM_039cb0e4-4dbb3be1,3,2.83465838432312
DP-Object-CNN2D-LSTM_02f98d04-38964dcb,2,2.280128240585327
DP-Pixel-CNN3D_027e72be-02d4782f,2,3.7879528999328613
DP-Pixel-CNN2D-LSTM_015f02db-2f4f2353,2,4.513211965560913
DP-Pixel-CNN3D_0001542f-ec815219,3,3.851001262664795
DP-Object-CNN3D_0292ca07-bac7cf32,2,2.390381097793579
MLP_03b17058-36fda951,2,1.8236219882965088
MLP_034114c8-3b152a80,2,1.2425603866577148
RF_02c26e9d-959a8a8d,2,1.4954416751861572
LR_01f54fd9-6fd0dab3,3,3.0807833671569824
LR_03534ec1-78720606,2,2.5682220458984375
DP-Object-CNN3D-LSTM_030c8a82-7161e818,2,2.754739999771118
DP-Object-CNN2D-LSTM_01dad8ea-c6deb141,2,2.7398128509521484
DP-Object-CNN3D_03b17058-36fda951,2,13.734456539154053
DP-Pixel-CNN2D-LSTM_01a4deab-b691805a,3,3.023729085922241
RF_00313a01-725ddf3a,2,2.386983871459961
DP-Pixel-CNN3D-LSTM_02ac8427-bd3b76a5,3,3.2223403453826904
DP-Pixel-CNN2D-LSTM_00313a01-725ddf3a,2,4.4148969650268555
MLP_007693e6-c2a8b9a7,2,2.479313611984253
LR_007aeb45-96ce245e,2,2.1485183238983154
LR_03b17058-36fda951,2,1.8104145526885986
DP-Pixel-CNN3D-LSTM_0001542f-ec815219,3,2.9838476181030273
DP-Pixel-CNN2D-LSTM_02bd959c-f20a2437,2,2.3917784690856934
DP-Object-CNN3D-LSTM_02f94134-4bd5b308,2,1.3621935844421387
MLP_010a3063-55852e55,2,1.5146000385284424
DP-Pixel-CNN3D_007aeb45-96ce245e,3,4.722722053527832
DP-Object-CNN3D-LSTM_038c1daf-abd51f45,2,2.966168165206909
DP-Pixel-CNN3D-LSTM_0035afff-3295dbd6,4,3.697701930999756
LR_007da0eb-e1f588e8,2,2.74634051322937
DP-Object-CNN2D-LSTM_0335a578-e01e5070,2,1.4620273113250732
DP-Object-CNN3D_02f98d04-38964dcb,2,5.7231621742248535
DP-Pixel-CNN3D_01dad8ea-c6deb141,3,4.242639780044556
MLP_02133057-fc70cc0e,1,4.337657690048218
MLP_01317a31-6ea7d85d,2,2.5282838344573975
DP-Pixel-CNN3D_03af7994-899a5283,3,3.1717216968536377
DP-Object-CNN2D-LSTM_030c8a82-4c8d6fb5,2,2.43203067779541
LR_02864c06-90dae1dd,2,2.410675048828125
DP-Object-CNN3D-LSTM_02f98d04-38964dcb,2,2.780296564102173
DP-Object-CNN3D-LSTM_02c26e9d-959a8a8d,4,4.186457872390747
DP-Pixel-CNN2D-LSTM_01c2e726-414a03ea,3,5.667374610900879
DP-Object-CNN2D-LSTM_03af7994-899a5283,2,2.999987840652466
