DP-pixel-CNN2D-LSTM_03c6a7d2-dd77fffb_1,1.0,1.0,1.0,0.0,3.7642390727996826
DP-pixel-CNN2D-LSTM_03c6a7d2-dd77fffb_2,1.0,1.0,1.0,0.0,0.6900439262390137
DP-pixel-CNN2D-LSTM_03c6a7d2-dd77fffb_3,1.0,1.0,1.0,0.0,0.7888309955596924
DP-pixel-CNN2D-LSTM_03c6a7d2-dd77fffb_4,1.0,1.0,1.0,0.0,0.6556599140167236
LR_0001542f-5ce3cf52_1,1.0,1.0,1.0,0.0,0.7843749523162842
LR_0001542f-5ce3cf52_2,1.0,1.0,1.0,0.0,0.6548130512237549
LR_0001542f-5ce3cf52_3,1.0,1.0,1.0,0.0,0.7740499973297119
LR_0001542f-5ce3cf52_4,1.0,1.0,1.0,0.0,0.8002960681915283
DP-object-CNN3D_0045e757-66a334b5_1,1.0,1.0,1.0,0.0,1.0576016902923584
DP-object-CNN3D_0045e757-66a334b5_2,1.0,1.0,1.0,0.0,1.0630321502685547
DP-object-CNN3D_0045e757-66a334b5_3,1.0,1.0,1.0,0.0,3.663336992263794
DP-object-CNN3D_0045e757-66a334b5_4,1.0,1.0,1.0,0.0,1.1694481372833252
LR_009aecce-ab411438_1,1.0,1.0,1.0,0.0,1.5009150505065918
LR_009aecce-ab411438_2,1.0,1.0,1.0,0.0,0.7690689563751221
LR_009aecce-ab411438_3,1.0,1.0,1.0,0.0,0.8759238719940186
LR_009aecce-ab411438_4,1.0,1.0,1.0,0.0,1.0281920433044434
DP-object-CNN3D_01c5cd64-76bf9abb_1,1.0,1.0,1.0,0.0,0.96708083152771
DP-object-CNN3D_01c5cd64-76bf9abb_2,1.0,1.0,1.0,0.0,0.7619521617889404
DP-object-CNN3D_01c5cd64-76bf9abb_3,1.0,1.0,1.0,0.0,0.8438620567321777
DP-object-CNN3D_01c5cd64-76bf9abb_4,1.0,1.0,1.0,0.0,0.8617467880249023
DP-object-CNN3D_02b6d2a0-54fc4ce8_1,1.0,0.0,1.0,0.0,1.5292348861694336
DP-object-CNN3D_02b6d2a0-54fc4ce8_2,1.0,0.0,0.0,0.0,2.279690980911255
DP-object-CNN3D_02b6d2a0-54fc4ce8_3,1.0,0.0,0.0,0.0,2.119333028793335
DP-object-CNN3D_02b6d2a0-54fc4ce8_4,1.0,0.0,0.0,0.0,1.1522138118743896
RF_02be9032-17072dbc_1,1.0,1.0,1.0,0.0,0.9134740829467773
RF_02be9032-17072dbc_2,1.0,1.0,1.0,0.0,0.8978250026702881
RF_02be9032-17072dbc_3,1.0,1.0,1.0,0.0,0.8716950416564941
RF_02be9032-17072dbc_4,1.0,1.0,1.0,0.0,3.8355000019073486
DP-pixel-CNN3D_02ef72c1-00a6439d_1,1.0,1.0,0.0,1.0,1.629288911819458
DP-pixel-CNN3D_02ef72c1-00a6439d_2,1.0,1.0,0.0,0.0,4.96399712562561
DP-pixel-CNN3D_02ef72c1-00a6439d_3,1.0,1.0,0.0,1.0,0.9799771308898926
DP-pixel-CNN3D_02ef72c1-00a6439d_4,1.0,0.0,0.0,0.0,1.0646007061004639
DP-pixel-CNN3D_017bec14-8512b7fd_1,1.0,1.0,1.0,0.0,1.1648380756378174
DP-pixel-CNN3D_017bec14-8512b7fd_2,1.0,0.0,1.0,0.0,2.0358078479766846
DP-pixel-CNN3D_017bec14-8512b7fd_3,1.0,0.0,1.0,0.0,0.9281010627746582
DP-pixel-CNN3D_017bec14-8512b7fd_4,1.0,0.0,1.0,0.0,0.9270081520080566
RF_03c6a7d2-dd77fffb_1,0.0,1.0,1.0,0.0,2.3926830291748047
RF_03c6a7d2-dd77fffb_2,0.0,1.0,1.0,0.0,5.771543979644775
RF_03c6a7d2-dd77fffb_3,0.0,1.0,1.0,0.0,0.9335098266601562
RF_03c6a7d2-dd77fffb_4,0.0,0.0,1.0,0.0,2.3510100841522217
DP-object-CNN3D_036605bd-a83a10e2_1,1.0,1.0,1.0,0.0,0.7668449878692627
DP-object-CNN3D_036605bd-a83a10e2_2,1.0,1.0,1.0,0.0,0.9236338138580322
DP-object-CNN3D_036605bd-a83a10e2_3,1.0,1.0,1.0,0.0,0.6730291843414307
DP-object-CNN3D_036605bd-a83a10e2_4,1.0,1.0,0.0,0.0,2.3121659755706787
DP-object-CNN3D_01759047-d88724fe_1,1.0,1.0,0.0,0.0,1.652292013168335
DP-object-CNN3D_01759047-d88724fe_2,1.0,1.0,0.0,0.0,1.2033040523529053
DP-object-CNN3D_01759047-d88724fe_3,1.0,1.0,0.0,0.0,1.0268659591674805
DP-object-CNN3D_01759047-d88724fe_4,1.0,0.0,0.0,0.0,2.6302988529205322
DP-object-CNN3D-LSTM_013162b0-ddbabae8_1,1.0,1.0,1.0,0.0,1.3919739723205566
DP-object-CNN3D-LSTM_013162b0-ddbabae8_2,1.0,1.0,1.0,0.0,7.049734115600586
