Pixel-CF-CNN3D-LSTM_03ab1996-04a9d7e7,1.0,1.0,1.0,0.0,1.5630223751068115
Object-CF-CNN3D-LSTM_0263b4e2-dcbc1fb8,1.0,0.0,1.0,0.0,1.3416597843170166
RF_01cde341-fe529a98,0.0,1.0,0.0,0.0,3.332453966140747
Object-CF-CNN3D_0263b4e2-dcbc1fb8,1.0,1.0,1.0,0.0,2.084923267364502
LR_0218c5b0-145d6bbf,1.0,1.0,0.0,0.0,2.24760103225708
RF_0141ab5f-fc9afdd2,1.0,0.0,1.0,0.0,1.3992347717285156
Pixel-CF-CNN3D_0380421e-b5b2628b,1.0,0.0,0.0,0.0,1.7820658683776855
MLP_03c90c7d-bce637d8,1.0,0.0,1.0,0.0,2.0594027042388916
RF_035f255b-5fce8975,1.0,1.0,1.0,0.0,1.6978652477264404
Pixel-CF-CNN3D_0135988f-6e5c56c0,1.0,0.0,1.0,0.0,10.557800531387329
MLP_0218c5b0-145d6bbf,1.0,1.0,0.0,0.0,7.89706015586853
Pixel-CF-CNN3D_01a4deab-ece02859,1.0,0.0,0.0,0.0,4.531666994094849
Pixel-CF-CNN2D-LSTM_03343856-ebf78b5f,1.0,1.0,1.0,0.0,3.8557066917419434
Object-CF-CNN2D-LSTM_020fb8c8-9a194dc3,1.0,0.0,1.0,0.0,5.634257793426514
Object-CF-CNN3D_0233c21b-577418b6,1.0,1.0,1.0,0.0,1.693460464477539
Pixel-CF-CNN3D_00390995-49d9a01e,1.0,1.0,1.0,0.0,1.636112928390503
Pixel-CF-CNN3D_0111523e-a2170455,0.0,0.0,1.0,0.0,2.4185214042663574
Pixel-CF-CNN2D-LSTM_0111523e-a2170455,0.0,0.0,0.0,0.0,2.6815640926361084
Pixel-CF-CNN2D-LSTM_035f255b-5fce8975,0.0,1.0,0.0,0.0,2.6829752922058105
Pixel-CF-CNN3D-LSTM_00225f53-67614580,0.0,0.0,0.0,0.0,3.3664536476135254
RF_028258e3-9d6e3ffa,1.0,0.0,1.0,0.0,1.6716148853302002
Object-CF-CNN2D-LSTM_01a4deab-ece02859,1.0,0.0,0.0,0.0,1.9243743419647217
LR_0263b4e2-dcbc1fb8,1.0,1.0,1.0,0.0,2.1629931926727295
Pixel-CF-CNN3D-LSTM_0245bba2-d34755ef,1.0,0.0,1.0,0.0,2.2482826709747314
Pixel-CF-CNN3D-LSTM_02c14339-b5be3a6c,1.0,0.0,0.0,0.0,2.652862787246704
MLP_0226f407-491ed238,1.0,1.0,0.0,0.0,1.304074764251709
Pixel-CF-CNN3D_017bec14-1c6f8718,1.0,1.0,1.0,0.0,3.0909180641174316
MLP_007da0eb-1bad8468,1.0,0.0,0.0,0.0,1.6408863067626953
Object-CF-CNN2D-LSTM_007da0eb-1bad8468,1.0,0.0,0.0,0.0,3.620967149734497
Pixel-CF-CNN3D-LSTM_0135988f-6e5c56c0,1.0,1.0,1.0,0.0,1.887960433959961
Object-CF-CNN3D-LSTM_03c90c7d-bce637d8,1.0,0.0,1.0,0.0,3.153921604156494
Pixel-CF-CNN2D-LSTM_03c5f65d-d333d726,1.0,0.0,0.0,0.0,3.002507209777832
Pixel-CF-CNN3D_010d75f8-3eb08dc7,1.0,1.0,1.0,0.0,1.5459699630737305
MLP_0141ab5f-fc9afdd2,1.0,0.0,1.0,0.0,2.6113901138305664
RF_0218c5b0-145d6bbf,0.0,1.0,0.0,0.0,1.6721413135528564
LR_028258e3-9d6e3ffa,1.0,0.0,1.0,0.0,1.8349549770355225
Pixel-CF-CNN3D-LSTM_006382a3-4a442001,0.0,0.0,0.0,1.0,5.5233824253082275
Object-CF-CNN2D-LSTM_0226f407-491ed238,1.0,1.0,0.0,0.0,1.2306385040283203
Pixel-CF-CNN2D-LSTM_01eb2be1-84bd2126,1.0,1.0,0.0,0.0,2.1854381561279297
MLP_035f255b-5fce8975,1.0,1.0,1.0,0.0,3.038357973098755
Object-CF-CNN3D_0111523e-a2170455,0.0,1.0,0.0,0.0,3.109485387802124
Pixel-CF-CNN3D-LSTM_028f6a10-087ef8f4,1.0,1.0,1.0,0.0,2.042952299118042
RF_0245bba2-091b06af,1.0,1.0,1.0,0.0,1.9040093421936035
MLP_0153f03b-3b26c404,0.0,0.0,1.0,0.0,6.313092231750488
Object-CF-CNN2D-LSTM_010d75f8-3eb08dc7,1.0,1.0,1.0,0.0,3.424142599105835
Pixel-CF-CNN3D_019d0e2f-26b8c896,1.0,1.0,1.0,0.0,2.0083940029144287
Object-CF-CNN3D-LSTM_0218c5b0-145d6bbf,1.0,1.0,0.0,0.0,2.0567479133605957
Pixel-CF-CNN2D-LSTM_01d0c813-48d4fcd8,1.0,1.0,1.0,0.0,1.858548879623413
Object-CF-CNN2D-LSTM_0218c5b0-145d6bbf,1.0,1.0,0.0,0.0,2.753554582595825
RF_017bec14-1c6f8718,1.0,1.0,1.0,0.0,10.171840906143188
Pixel-CF-CNN2D-LSTM_0153f03b-3b26c404,0.0,0.0,0.0,0.0,2.322751998901367
Object-CF-CNN3D_0245bba2-d34755ef,1.0,0.0,0.0,0.0,8.55509352684021
MLP_019588c0-f482aa5e,1.0,1.0,1.0,0.0,1.0469214916229248
Object-CF-CNN3D_0135988f-6e5c56c0,1.0,1.0,1.0,0.0,3.746488332748413
MLP_02d5e1be-c0e9cba4,1.0,1.0,1.0,0.0,2.2574102878570557
LR_0141ab5f-fc9afdd2,1.0,0.0,1.0,0.0,1.7279858589172363
Pixel-CF-CNN3D-LSTM_0263b4e2-dcbc1fb8,1.0,1.0,1.0,0.0,2.1853559017181396
Object-CF-CNN2D-LSTM_01eb2be1-84bd2126,0.0,1.0,1.0,0.0,2.674360752105713
Object-CF-CNN3D-LSTM_02ef72c1-5ee7012d,1.0,1.0,1.0,0.0,1.1207857131958008
Pixel-CF-CNN3D_0226f407-491ed238,1.0,1.0,1.0,0.0,2.062544107437134
Object-CF-CNN3D-LSTM_0226f407-491ed238,1.0,1.0,0.0,0.0,4.328190326690674
MLP_00390995-49d9a01e,1.0,1.0,1.0,0.0,13.854630947113037
Object-CF-CNN2D-LSTM_00225f53-67614580,0.0,0.0,1.0,0.0,1.6279363632202148
Object-CF-CNN3D-LSTM_012979cd-e13274a9,1.0,1.0,1.0,0.0,1.6431658267974854
Object-CF-CNN2D-LSTM_02cb294e-e4cabcb7,1.0,0.0,1.0,0.0,4.664604425430298
Object-CF-CNN3D-LSTM_021df36f-cddde256,1.0,1.0,0.0,0.0,2.827230215072632
Object-CF-CNN2D-LSTM_00fc910e-bce87172,1.0,0.0,1.0,0.0,3.897211790084839
RF_0226f407-491ed238,1.0,1.0,0.0,0.0,2.762037992477417
Object-CF-CNN3D_028f6a10-087ef8f4,1.0,1.0,0.0,0.0,5.236669301986694
Pixel-CF-CNN3D_02d5e1be-c0e9cba4,0.0,1.0,1.0,0.0,1.6824862957000732
Object-CF-CNN3D-LSTM_00225f53-67614580,1.0,0.0,0.0,0.0,9.209502696990967
MLP_039cb0e4-f0bc9d7a,1.0,1.0,1.0,0.0,1.7961125373840332
Pixel-CF-CNN2D-LSTM_017bec14-1c6f8718,1.0,1.0,0.0,0.0,2.34092378616333
Pixel-CF-CNN3D_007da0eb-1bad8468,1.0,0.0,1.0,0.0,3.0839359760284424
Object-CF-CNN3D-LSTM_028258e3-9d6e3ffa,1.0,0.0,1.0,0.0,2.7637076377868652
Object-CF-CNN3D-LSTM_01a4deab-ece02859,1.0,0.0,0.0,0.0,1.6787750720977783
Pixel-CF-CNN3D_01d0c813-48d4fcd8,1.0,1.0,1.0,0.0,1.205219030380249
MLP_012979cd-e13274a9,1.0,1.0,1.0,0.0,2.433238983154297
Pixel-CF-CNN2D-LSTM_00390995-49d9a01e,1.0,1.0,1.0,0.0,18.23668384552002
Pixel-CF-CNN3D-LSTM_01cde341-fe529a98,1.0,0.0,0.0,0.0,3.9961092472076416
LR_0233c21b-577418b6,0.0,1.0,1.0,0.0,1.573944091796875
Pixel-CF-CNN3D-LSTM_007da0eb-1bad8468,1.0,0.0,0.0,0.0,2.153895378112793
Object-CF-CNN3D_015b88d3-888cc0b1,0.0,1.0,1.0,0.0,2.986762046813965
MLP_01a4deab-ece02859,1.0,0.0,0.0,0.0,6.193417549133301
Pixel-CF-CNN3D_020fb8c8-9a194dc3,0.0,0.0,0.0,1.0,6.573688507080078
Object-CF-CNN2D-LSTM_028258e3-9d6e3ffa,1.0,1.0,0.0,0.0,2.0614371299743652
Object-CF-CNN2D-LSTM_012979cd-e13274a9,0.0,1.0,1.0,0.0,2.1139957904815674
LR_01d0c813-48d4fcd8,1.0,1.0,1.0,0.0,1.7124435901641846
Pixel-CF-CNN3D-LSTM_019588c0-f482aa5e,1.0,1.0,1.0,0.0,1.1868534088134766
RF_01a4deab-ece02859,1.0,0.0,0.0,0.0,4.764728307723999
Pixel-CF-CNN3D_0245bba2-d34755ef,1.0,0.0,1.0,0.0,4.186199188232422
Object-CF-CNN2D-LSTM_03343856-ebf78b5f,1.0,1.0,0.0,0.0,10.141708850860596
Pixel-CF-CNN3D-LSTM_03a2c043-647da9c7,1.0,1.0,1.0,0.0,1.7299845218658447
Object-CF-CNN3D-LSTM_02c14339-b5be3a6c,1.0,0.0,1.0,0.0,4.235037088394165
Object-CF-CNN3D_01632f31-ab7e17e3,1.0,1.0,0.0,0.0,5.302987098693848
MLP_0135988f-6e5c56c0,1.0,1.0,1.0,0.0,1.4298787117004395
MLP_0233c21b-577418b6,1.0,1.0,1.0,0.0,2.442978858947754
Object-CF-CNN2D-LSTM_033ae54d-46760e92,1.0,1.0,1.0,0.0,2.46159029006958
MLP_03a2c043-647da9c7,1.0,1.0,1.0,0.0,1.3905589580535889
Object-CF-CNN3D-LSTM_0233c21b-577418b6,1.0,1.0,1.0,0.0,2.4660515785217285
Pixel-CF-CNN2D-LSTM_03ab1996-04a9d7e7,1.0,1.0,1.0,0.0,1.3452036380767822
Object-CF-CNN3D_019539db-cc36496e,1.0,0.0,1.0,0.0,1.9698855876922607
Pixel-CF-CNN3D_01632f31-ab7e17e3,1.0,1.0,0.0,0.0,1.5843992233276367
LR_02858212-eea55b78,1.0,1.0,1.0,0.0,1.3183708190917969
RF_01632f31-ab7e17e3,1.0,1.0,0.0,0.0,2.3708667755126953
Object-CF-CNN2D-LSTM_019d0e2f-26b8c896,1.0,0.0,1.0,0.0,2.9728031158447266
Object-CF-CNN3D-LSTM_03a2c043-647da9c7,1.0,1.0,1.0,0.0,1.3099167346954346
Pixel-CF-CNN2D-LSTM_028258e3-9d6e3ffa,1.0,0.0,0.0,0.0,4.943531513214111
MLP_006382a3-4a442001,1.0,0.0,1.0,0.0,2.787618637084961
Pixel-CF-CNN3D_021df36f-cddde256,1.0,1.0,1.0,0.0,7.703551292419434
MLP_0263b4e2-dcbc1fb8,1.0,1.0,1.0,0.0,3.7050318717956543
Pixel-CF-CNN3D_00fc910e-bce87172,1.0,0.0,1.0,0.0,1.8672285079956055
Object-CF-CNN3D_0218c5b0-145d6bbf,1.0,1.0,0.0,0.0,1.8638181686401367
Pixel-CF-CNN3D-LSTM_00fc910e-bce87172,1.0,0.0,0.0,0.0,4.50894570350647
Object-CF-CNN2D-LSTM_017bec14-1c6f8718,1.0,1.0,0.0,0.0,3.911587953567505
MLP_01eb2be1-84bd2126,0.0,1.0,1.0,0.0,13.556531190872192
Object-CF-CNN2D-LSTM_019539db-cc36496e,1.0,0.0,0.0,0.0,1.7720403671264648
Pixel-CF-CNN3D_015b88d3-888cc0b1,1.0,1.0,1.0,0.0,2.093865156173706
Pixel-CF-CNN2D-LSTM_00f0dd0f-5e9c9557,1.0,0.0,0.0,0.0,5.523593902587891
MLP_0380421e-b5b2628b,1.0,0.0,0.0,0.0,2.2466273307800293
Pixel-CF-CNN3D-LSTM_02ef72c1-5ee7012d,1.0,1.0,1.0,0.0,1.5247793197631836
Object-CF-CNN3D_02ef72c1-5ee7012d,1.0,1.0,1.0,0.0,1.634204387664795
RF_006382a3-4a442001,1.0,1.0,1.0,0.0,6.621764659881592
Object-CF-CNN3D-LSTM_019588c0-f482aa5e,1.0,0.0,1.0,0.0,2.5842623710632324
Pixel-CF-CNN3D-LSTM_03343856-ebf78b5f,1.0,1.0,1.0,0.0,2.5433077812194824
Pixel-CF-CNN2D-LSTM_012979cd-e13274a9,1.0,1.0,1.0,0.0,15.982769012451172
LR_019d0e2f-26b8c896,1.0,0.0,1.0,0.0,1.533672571182251
Object-CF-CNN2D-LSTM_006382a3-4a442001,1.0,0.0,1.0,0.0,1.5190341472625732
Object-CF-CNN2D-LSTM_0380421e-b5b2628b,1.0,0.0,0.0,0.0,2.722510814666748
Pixel-CF-CNN3D-LSTM_03818c05-484d907d,1.0,1.0,0.0,0.0,4.460758924484253
RF_0135988f-6e5c56c0,1.0,1.0,1.0,0.0,1.5199954509735107
Pixel-CF-CNN2D-LSTM_0263b4e2-dcbc1fb8,1.0,1.0,1.0,0.0,1.5109632015228271
Pixel-CF-CNN2D-LSTM_01a4deab-ece02859,1.0,1.0,0.0,0.0,1.5636663436889648
LR_021df36f-cddde256,1.0,0.0,1.0,0.0,3.8787877559661865
LR_02d5e1be-c0e9cba4,1.0,1.0,1.0,0.0,3.1829240322113037
MLP_010d75f8-3eb08dc7,1.0,1.0,1.0,0.0,1.1682744026184082
MLP_019539db-cc36496e,1.0,1.0,1.0,0.0,2.354997396469116
LR_039cb0e4-f0bc9d7a,1.0,1.0,1.0,0.0,1.2188169956207275
Pixel-CF-CNN2D-LSTM_0233c21b-577418b6,0.0,1.0,0.0,0.0,1.7792491912841797
Object-CF-CNN2D-LSTM_028f6a10-087ef8f4,1.0,0.0,1.0,0.0,1.874842882156372
Pixel-CF-CNN3D_03818c05-484d907d,1.0,1.0,0.0,0.0,2.4907419681549072
RF_01d0c813-48d4fcd8,1.0,1.0,1.0,0.0,2.234320878982544
RF_03818c05-484d907d,1.0,1.0,1.0,0.0,1.021989345550537
Pixel-CF-CNN2D-LSTM_020fb8c8-9a194dc3,0.0,0.0,0.0,0.0,2.8481550216674805
Pixel-CF-CNN2D-LSTM_0245bba2-091b06af,1.0,1.0,1.0,0.0,2.66827654838562
Object-CF-CNN2D-LSTM_015b88d3-888cc0b1,1.0,1.0,1.0,0.0,1.0991649627685547
Object-CF-CNN3D-LSTM_00fc910e-bce87172,1.0,0.0,0.0,0.0,24.17671489715576
Object-CF-CNN3D-LSTM_0141ab5f-fc9afdd2,0.0,0.0,1.0,0.0,5.825831890106201
Object-CF-CNN3D-LSTM_0096bcca-bfb5ea6c,1.0,0.0,0.0,0.0,2.106658458709717
Object-CF-CNN3D-LSTM_035f255b-5fce8975,1.0,1.0,1.0,0.0,1.5666086673736572
Pixel-CF-CNN3D-LSTM_0141ab5f-fc9afdd2,0.0,0.0,1.0,0.0,2.1671767234802246
Object-CF-CNN3D_0245bba2-091b06af,1.0,1.0,1.0,0.0,1.146195411682129
Object-CF-CNN3D-LSTM_010d75f8-3eb08dc7,1.0,1.0,1.0,0.0,1.2186534404754639
Object-CF-CNN3D_02c14339-b5be3a6c,1.0,0.0,0.0,0.0,1.9284746646881104
LR_0245bba2-091b06af,1.0,1.0,1.0,0.0,1.526411771774292
Object-CF-CNN2D-LSTM_03818c05-484d907d,1.0,1.0,0.0,0.0,2.2797112464904785
RF_02d5e1be-c0e9cba4,0.0,1.0,1.0,0.0,2.163222074508667
Pixel-CF-CNN2D-LSTM_033ae54d-46760e92,1.0,1.0,1.0,0.0,6.707208871841431
Object-CF-CNN3D-LSTM_01eb2be1-84bd2126,1.0,1.0,1.0,0.0,2.5091137886047363
RF_028f6a10-087ef8f4,1.0,0.0,1.0,0.0,2.6952602863311768
MLP_028258e3-9d6e3ffa,1.0,0.0,1.0,0.0,1.7064647674560547
Object-CF-CNN3D_020fb8c8-9a194dc3,0.0,1.0,1.0,0.0,2.1453542709350586
Object-CF-CNN2D-LSTM_00390995-49d9a01e,1.0,1.0,1.0,0.0,2.2713277339935303
LR_02ef72c1-5ee7012d,1.0,1.0,1.0,0.0,1.1271123886108398
Pixel-CF-CNN2D-LSTM_0135988f-6e5c56c0,1.0,1.0,1.0,0.0,1.3039894104003906
Pixel-CF-CNN3D_00225f53-67614580,0.0,0.0,1.0,0.0,2.2760677337646484
Object-CF-CNN2D-LSTM_01cde341-fe529a98,1.0,0.0,0.0,0.0,3.6220009326934814
LR_03c90c7d-bce637d8,1.0,0.0,1.0,0.0,4.165318727493286
Object-CF-CNN3D-LSTM_01cde341-fe529a98,0.0,1.0,1.0,0.0,1.270164966583252
Pixel-CF-CNN3D_00f0dd0f-5e9c9557,0.0,0.0,0.0,0.0,3.518651247024536
Object-CF-CNN3D-LSTM_03343856-ebf78b5f,1.0,1.0,1.0,0.0,2.4808907508850098
Pixel-CF-CNN3D_03a2c043-647da9c7,1.0,1.0,1.0,0.0,1.3425240516662598
MLP_017bec14-1c6f8718,1.0,1.0,0.0,0.0,4.64198637008667
MLP_0045e757-02530231,1.0,1.0,1.0,0.0,1.4530587196350098
Pixel-CF-CNN3D_006382a3-4a442001,0.0,0.0,0.0,1.0,2.1564106941223145
Pixel-CF-CNN2D-LSTM_0096bcca-bfb5ea6c,1.0,1.0,0.0,0.0,3.572021007537842
Pixel-CF-CNN2D-LSTM_007da0eb-1bad8468,1.0,0.0,1.0,0.0,1.4539661407470703
Object-CF-CNN2D-LSTM_0135988f-6e5c56c0,1.0,1.0,1.0,0.0,4.3638715744018555
Pixel-CF-CNN3D-LSTM_021df36f-cddde256,1.0,0.0,1.0,0.0,2.151034116744995
MLP_00fc910e-bce87172,1.0,0.0,1.0,0.0,7.435471057891846
Object-CF-CNN2D-LSTM_0077ccb8-d5778190,1.0,0.0,0.0,0.0,2.159536600112915
