01cde341-fe529a98,0,0,0,0,12.242576599121094
033ae54d-46760e92,0,0,0,0,6.012507438659668
0226f407-491ed238,1,1,0,0,1.7251465320587158
028f6a10-087ef8f4,1,0,1,0,2.7708137035369873
0045e757-02530231,0,1,0,0,3.697740077972412
03c5f65d-d333d726,1,0,0,0,4.773024082183838
012979cd-e13274a9,0,1,1,0,2.3495326042175293
03c90c7d-bce637d8,0,0,0,0,2.245980739593506
0096bcca-bfb5ea6c,1,0,0,0,3.4068756103515625
0245bba2-d34755ef,1,0,0,0,19.520857095718384
0263b4e2-dcbc1fb8,1,0,1,0,3.4949817657470703
020fb8c8-9a194dc3,0,0,0,0,2.095288038253784
0380421e-b5b2628b,1,0,0,0,2.003722667694092
02d5e1be-c0e9cba4,0,1,0,0,2.8037936687469482
019588c0-f482aa5e,1,0,1,0,2.8327090740203857
0233c21b-577418b6,0,1,0,0,1.7935497760772705
02cb294e-e4cabcb7,1,0,0,0,2.236581802368164
02ef72c1-5ee7012d,1,1,1,0,2.6481997966766357
0111523e-a2170455,0,0,0,0,2.254329204559326
021df36f-cddde256,1,0,0,0,7.1969828605651855
028258e3-9d6e3ffa,1,0,0,0,3.418138265609741
03818c05-484d907d,1,1,0,0,2.7277915477752686
03343856-ebf78b5f,1,1,1,0,8.155651092529297
0077ccb8-d5778190,1,0,0,0,2.994605302810669
0153f03b-3b26c404,0,0,0,0,3.388730525970459
019539db-cc36496e,1,0,0,0,1.6651229858398438
0135988f-6e5c56c0,1,1,1,0,1.7601292133331299
006382a3-4a442001,0,0,0,1,4.844548225402832
01d0c813-48d4fcd8,1,1,1,0,2.154237985610962
035f255b-5fce8975,0,1,0,0,1.4064390659332275
0218c5b0-145d6bbf,0,1,0,0,1.7240560054779053
03a2c043-647da9c7,1,1,1,0,1.4726543426513672
015b88d3-888cc0b1,0,1,1,0,2.5268263816833496
03ab1996-04a9d7e7,1,0,1,0,2.2417070865631104
0141ab5f-fc9afdd2,0,0,1,0,1.4275190830230713
01632f31-ab7e17e3,1,1,0,0,2.300786018371582
0245bba2-091b06af,1,1,1,0,1.4064574241638184
007da0eb-1bad8468,1,0,0,0,1.4529950618743896
00390995-49d9a01e,1,1,1,0,1.7605881690979004
039cb0e4-f0bc9d7a,1,1,1,0,1.278489351272583
010d75f8-3eb08dc7,1,1,1,0,1.1674902439117432
01a4deab-ece02859,1,0,0,0,1.4608969688415527
02c14339-b5be3a6c,1,0,0,0,2.649303674697876
017bec14-1c6f8718,1,1,0,0,2.9126460552215576
01eb2be1-84bd2126,1,1,0,0,2.749385356903076
00225f53-67614580,0,0,0,0,3.5867326259613037
019d0e2f-26b8c896,1,0,1,0,5.885265350341797
00f0dd0f-5e9c9557,0,0,0,0,2.987351417541504
02858212-eea55b78,1,1,1,0,3.8656797409057617
00fc910e-bce87172,1,0,0,0,4.7044572830200195
