DP-pixel-CNN3D_033ae54d-46760e92_1,1.0,1.0,1.0,0.0,1.166595697402954
DP-pixel-CNN3D_033ae54d-46760e92_2,1.0,1.0,1.0,0.0,0.8259212970733643
DP-pixel-CNN3D_033ae54d-46760e92_3,1.0,1.0,1.0,0.0,0.6693875789642334
DP-pixel-CNN3D_033ae54d-46760e92_4,1.0,1.0,1.0,0.0,0.6109175682067871
DP-object-CNN3D-LSTM_0111523e-a2170455_1,1.0,1.0,1.0,0.0,0.8955118656158447
DP-object-CNN3D-LSTM_0111523e-a2170455_2,1.0,1.0,1.0,0.0,0.8468844890594482
DP-object-CNN3D-LSTM_0111523e-a2170455_3,0.0,1.0,1.0,0.0,1.2206830978393555
DP-object-CNN3D-LSTM_0111523e-a2170455_4,0.0,0.0,1.0,0.0,1.441504716873169
RF_020fb8c8-9a194dc3_1,1.0,0.0,1.0,0.0,6.981381416320801
RF_020fb8c8-9a194dc3_2,0.0,0.0,1.0,0.0,3.0076401233673096
RF_020fb8c8-9a194dc3_3,0.0,0.0,1.0,0.0,3.4864938259124756
RF_020fb8c8-9a194dc3_4,0.0,0.0,0.0,0.0,3.375271797180176
DP-pixel-CNN3D-LSTM_01cde341-fe529a98_1,0.0,1.0,1.0,0.0,1.4562196731567383
DP-pixel-CNN3D-LSTM_01cde341-fe529a98_2,0.0,1.0,1.0,0.0,0.782482385635376
DP-pixel-CNN3D-LSTM_01cde341-fe529a98_3,0.0,1.0,1.0,0.0,0.719672679901123
DP-pixel-CNN3D-LSTM_01cde341-fe529a98_4,0.0,1.0,0.0,0.0,1.284060001373291
MLP_006382a3-4a442001_1,1.0,1.0,1.0,0.0,0.8125836849212646
MLP_006382a3-4a442001_2,0.0,0.0,1.0,1.0,7.787948846817017
MLP_006382a3-4a442001_3,0.0,0.0,0.0,1.0,1.583033561706543
MLP_006382a3-4a442001_4,0.0,0.0,0.0,1.0,2.075925827026367
DP-object-CNN2D-LSTM_019539db-cc36496e_1,1.0,1.0,1.0,0.0,1.8409862518310547
DP-object-CNN2D-LSTM_019539db-cc36496e_2,1.0,1.0,0.0,0.0,3.4906656742095947
DP-object-CNN2D-LSTM_019539db-cc36496e_3,1.0,0.0,0.0,0.0,2.564911365509033
DP-object-CNN2D-LSTM_019539db-cc36496e_4,1.0,0.0,0.0,0.0,1.1969819068908691
LR_0096bcca-bfb5ea6c_1,1.0,0.0,1.0,0.0,1.6838481426239014
LR_0096bcca-bfb5ea6c_2,1.0,0.0,1.0,0.0,0.9583408832550049
LR_0096bcca-bfb5ea6c_3,1.0,0.0,1.0,0.0,0.9701137542724609
LR_0096bcca-bfb5ea6c_4,1.0,0.0,1.0,0.0,0.9270586967468262
DP-pixel-CNN2D-LSTM_0045e757-02530231_1,1.0,1.0,1.0,0.0,0.8486447334289551
DP-pixel-CNN2D-LSTM_0045e757-02530231_2,1.0,1.0,1.0,0.0,0.6311376094818115
DP-pixel-CNN2D-LSTM_0045e757-02530231_3,1.0,1.0,1.0,0.0,0.710242748260498
DP-pixel-CNN2D-LSTM_0045e757-02530231_4,1.0,1.0,1.0,0.0,0.6058886051177979
MLP_0218c5b0-145d6bbf_1,1.0,1.0,1.0,0.0,0.8775246143341064
MLP_0218c5b0-145d6bbf_2,1.0,1.0,1.0,0.0,0.791562557220459
