DP-Pixel-CNN3D_00313a01-b53a2998,3,37.62632083892822
DP-Object-CNN3D-LSTM_00f28fce-a799f8a1,2,2.875495672225952
MLP_01eb2be1-ca02b2ac,2,4.311980962753296
MLP_0141e71e-941b0b5d,2,1.8831958770751953
DP-Pixel-CNN3D_005ee183-bcfab89f,2,10.38574481010437
DP-Object-CNN2D-LSTM_01eb2be1-ca02b2ac,2,2.552260637283325
DP-Pixel-CNN2D-LSTM_00313a01-b53a2998,2,0.2780435085296631
DP-Object-CNN2D-LSTM_007ae77f-79995643,2,6.729393720626831
DP-Object-CNN2D-LSTM_02d5e1be-cb00355e,1,7.4545817375183105
LR_02ddf9bc-a85b5d96,2,2.7883424758911133
MLP_01d3a4d7-b6a3dfb5,1,4.178500175476074
DP-Pixel-CNN3D_0141e71e-941b0b5d,4,4.488189697265625
DP-Pixel-CNN3D_013ae324-9d336f91,3,6.055579423904419
MLP_001bad4e-2fa8f3b6,2,2.2397634983062744
MLP_03700615-8ffdb01d,2,3.018512010574341
LR_02d721b2-3c9348b6,2,1.7590034008026123
DP-Object-CNN3D-LSTM_01051f5c-0ec95f5c,2,1.6225016117095947
DP-Pixel-CNN3D_00f89335-1825f637,4,5.442639589309692
DP-Object-CNN3D-LSTM_02006c28-c2c5e796,2,3.9734537601470947
DP-Object-CNN3D_013ae324-9d336f91,2,1.7633318901062012
DP-Object-CNN3D_036bac72-8dd5fedc,2,3.4221601486206055
DP-Object-CNN3D-LSTM_00f89335-2ef7949d,2,3.693744421005249
DP-Object-CNN3D_01d3a4d7-b6a3dfb5,1,4.401049852371216
LR_017e2d3b-765af5a6,2,4.003692865371704
DP-Pixel-CNN3D_00f89335-2ef7949d,3,4.2897138595581055
DP-Pixel-CNN3D-LSTM_007ae77f-79995643,2,4.2190351486206055
DP-Pixel-CNN3D-LSTM_02ddf9bc-a85b5d96,2,4.4373579025268555
MLP_02ef72c1-a37b71ce,3,4.819288015365601
DP-Pixel-CNN2D-LSTM_024817df-f92d7680,1,7.693646669387817
DP-Pixel-CNN3D_02e3a54e-b6820916,1,4.1956562995910645
DP-Object-CNN2D-LSTM_01f2bc5a-5a845805,2,3.0556440353393555
DP-Object-CNN3D_02cc2722-171d6b7f,2,2.403632640838623
DP-Pixel-CNN3D_02ef72c1-a37b71ce,3,15.490091800689697
DP-Object-CNN2D-LSTM_00202076-7a95b4e3,2,2.325040102005005
DP-Pixel-CNN2D-LSTM_01eb2be1-ca02b2ac,3,33.398547887802124
RF_008edf63-4a001f1b,2,3.1068274974823
DP-Pixel-CNN2D-LSTM_00f28fce-a799f8a1,2,2.020700454711914
DP-Object-CNN3D-LSTM_01eb2be1-ca02b2ac,4,4.608309984207153
RF_00207869-902288d1,2,2.8435745239257812
DP-Object-CNN3D-LSTM_022da1b8-ab52d480,1,10.002930402755737
DP-Object-CNN2D-LSTM_00ffeef4-ea139a4e,2,2.4141361713409424
DP-Object-CNN3D_024817df-f92d7680,2,1.7506208419799805
DP-Pixel-CNN3D_00202076-7a95b4e3,2,5.320384502410889
DP-Pixel-CNN3D_026e1e49-771df1d9,3,3.7155420780181885
DP-Object-CNN3D_0080b637-55f7930e,1,4.597912788391113
LR_005ee183-bcfab89f,2,3.1788058280944824
DP-Object-CNN3D-LSTM_019c4fa9-f05e5f04,2,4.433739185333252
DP-Pixel-CNN3D-LSTM_022da1b8-ab52d480,2,6.722957134246826
RF_019c4fa9-f05e5f04,2,2.771554708480835
LR_01eb2be1-ca02b2ac,1,6.613887310028076
LR_022da1b8-ab52d480,1,3.063171148300171
DP-Object-CNN2D-LSTM_036bac72-8dd5fedc,2,2.481454849243164
RF_017e2d3b-765af5a6,2,1.431278944015503
DP-Object-CNN3D-LSTM_01a4deab-40dbb1f3,2,6.037997484207153
DP-Pixel-CNN3D-LSTM_024817df-f92d7680,4,5.522296190261841
DP-Pixel-CNN3D_0153f03b-8fbdc1ad,4,3.1753110885620117
MLP_00225f53-4200bde2,2,2.326697587966919
DP-Object-CNN2D-LSTM_027bf15c-291f196d,1,34.139967918395996
MLP_02a26ce5-42f8fd75,2,2.8587818145751953
DP-Object-CNN3D_035d6940-18869b73,3,7.389114141464233
DP-Object-CNN2D-LSTM_035ce917-9a3d2152,2,2.2361514568328857
DP-Pixel-CNN3D-LSTM_036bac72-8dd5fedc,4,3.0835065841674805
DP-Object-CNN2D-LSTM_024817df-f92d7680,2,2.9988887310028076
DP-Object-CNN2D-LSTM_02a26ce5-42f8fd75,2,1.8154752254486084
DP-Pixel-CNN3D-LSTM_02cc2722-171d6b7f,2,3.0436296463012695
RF_0096bcca-fc7d6d3c,2,6.328041076660156
LR_001bad4e-2fa8f3b6,2,2.0864884853363037
MLP_02d721b2-3c9348b6,2,1.4730684757232666
DP-Pixel-CNN3D-LSTM_0080b637-55f7930e,1,6.2632646560668945
DP-Object-CNN3D_013b7dd3-80000bcd,2,3.458030939102173
DP-Pixel-CNN2D-LSTM_001bad4e-2fa8f3b6,2,8.421129941940308
DP-Object-CNN3D-LSTM_024817df-f92d7680,2,2.3118627071380615
DP-Pixel-CNN3D-LSTM_035ce917-9a3d2152,5,7.937067031860352
MLP_00f89335-2ef7949d,2,2.7863786220550537
DP-Object-CNN2D-LSTM_00f89335-2ef7949d,2,1.6560673713684082
DP-Pixel-CNN2D-LSTM_0153f03b-8fbdc1ad,2,3.4600205421447754
DP-Object-CNN3D-LSTM_012c8623-1782dc8b,2,2.1285619735717773
DP-Pixel-CNN3D_02cc2722-171d6b7f,4,6.5783772468566895
RF_03700615-8ffdb01d,1,4.029356002807617
DP-Pixel-CNN2D-LSTM_02ddd956-37234391,2,8.065763711929321
DP-Pixel-CNN3D_02a26ce5-42f8fd75,3,5.549645185470581
DP-Object-CNN2D-LSTM_0096bcca-fc7d6d3c,2,2.564027786254883
DP-Object-CNN3D-LSTM_008edf63-4a001f1b,2,1.609598159790039
RF_00f89335-2ef7949d,2,2.215799570083618
DP-Pixel-CNN3D_024817df-f92d7680,4,4.9983229637146
DP-Pixel-CNN2D-LSTM_03700615-8ffdb01d,2,3.5534260272979736
LR_012c8623-1782dc8b,2,1.768244981765747
DP-Object-CNN2D-LSTM_008edf63-4a001f1b,2,1.235274314880371
DP-Pixel-CNN2D-LSTM_035ce917-9a3d2152,3,5.576100826263428
DP-Object-CNN2D-LSTM_00f89335-1825f637,2,1.9963858127593994
DP-Object-CNN3D_00f28fce-a799f8a1,2,1.2164156436920166
DP-Pixel-CNN2D-LSTM_02ddf9bc-a85b5d96,3,10.369376420974731
RF_0320143b-ca3ebac1,2,7.975267171859741
DP-Pixel-CNN2D-LSTM_02d721b2-3c9348b6,2,7.698894023895264
DP-Object-CNN3D-LSTM_02f08b1d-16200b45,4,12.041072368621826
MLP_0185631d-eabb8700,2,3.446830987930298
DP-Object-CNN3D-LSTM_029fd987-078c287a,4,6.7752885818481445
DP-Pixel-CNN3D_017e2d3b-765af5a6,5,3.9077296257019043
DP-Pixel-CNN3D_019c4fa9-f05e5f04,2,3.2241241931915283
DP-Pixel-CNN3D_036bac72-8dd5fedc,3,3.5104620456695557
LR_0320143b-ca3ebac1,1,6.9355385303497314
DP-Pixel-CNN2D-LSTM_008edf63-4a001f1b,2,3.0589096546173096
DP-Object-CNN3D_00f89335-1825f637,2,1.359250545501709
MLP_005ee183-bcfab89f,2,1.9725606441497803
DP-Object-CNN3D-LSTM_017e2d3b-765af5a6,3,5.279379367828369
MLP_01051f5c-0ec95f5c,2,2.872762680053711
LR_026e1e49-771df1d9,2,5.12835955619812
DP-Pixel-CNN3D-LSTM_0185631d-eabb8700,3,5.264756441116333
DP-Pixel-CNN2D-LSTM_013ae324-9d336f91,3,2.0601203441619873
LR_007ae77f-79995643,2,2.4728190898895264
DP-Object-CNN3D_001bad4e-2fa8f3b6,2,1.2502107620239258
DP-Pixel-CNN2D-LSTM_0080b637-55f7930e,3,2.4089651107788086
LR_00ffeef4-ea139a4e,2,2.3618834018707275
DP-Pixel-CNN3D-LSTM_01a4deab-40dbb1f3,2,2.6181774139404297
DP-Object-CNN3D-LSTM_0096bcca-fc7d6d3c,2,1.4967212677001953
RF_0386df8d-be9fc817,2,2.0383265018463135
LR_0141e71e-941b0b5d,2,2.171537399291992
MLP_00f28fce-a799f8a1,2,1.2873027324676514
DP-Object-CNN2D-LSTM_02cc2722-171d6b7f,2,1.3027935028076172
DP-Pixel-CNN2D-LSTM_007ae77f-79995643,2,1.9848999977111816
MLP_026e1e49-771df1d9,2,2.364023208618164
DP-Pixel-CNN3D_00f28fce-a799f8a1,4,5.299419164657593
DP-Pixel-CNN3D_035ce917-9a3d2152,4,4.29695987701416
RF_01eb2be1-ca02b2ac,2,4.13003134727478
DP-Object-CNN3D-LSTM_03700615-8ffdb01d,1,4.1528403759002686
MLP_0080b637-55f7930e,2,2.853365659713745
DP-Pixel-CNN3D-LSTM_035d6940-18869b73,4,3.699601650238037
DP-Pixel-CNN2D-LSTM_01051f5c-0ec95f5c,3,3.9423604011535645
